code,year,regime,libdem
TGO,1965,1,0.102
TGO,1966,1,0.102
TGO,1967,0,0.044
TGO,1968,0,0.041
TGO,1969,0,0.040
TGO,1970,0,0.040
TGO,1971,0,0.043
TGO,1972,0,0.043
TGO,1973,0,0.043
TGO,1974,0,0.043
TGO,1975,0,0.043
TGO,1976,0,0.043
TGO,1977,0,0.043
TGO,1978,0,0.043
TGO,1979,0,0.043
TGO,1980,1,0.058
TGO,1981,1,0.062
TGO,1982,1,0.062
TGO,1983,1,0.062
TGO,1984,1,0.062
TGO,1985,1,0.062
TGO,1986,1,0.063
TGO,1987,1,0.063
TGO,1988,1,0.063
TGO,1989,1,0.063
TGO,1990,1,0.064
TGO,1991,1,0.126
TGO,1992,1,0.150
TGO,1993,1,0.160
TGO,1994,1,0.163
TGO,1995,1,0.165
TGO,1996,1,0.167
TGO,1997,1,0.167
TGO,1998,1,0.162
TGO,1999,1,0.154
TGO,2000,1,0.167
TGO,2001,1,0.167
TGO,2002,1,0.166
TGO,2003,1,0.166
TGO,2004,1,0.166
TGO,2005,1,0.149
TGO,2006,1,0.180
TGO,2007,1,0.194
TGO,2008,1,0.227
TGO,2009,1,0.229
TGO,2010,1,0.235
TGO,2011,1,0.238
TGO,2012,1,0.235
TGO,2013,1,0.238
TGO,2014,1,0.251
TGO,2015,1,0.258
TGO,2016,1,0.260
TGO,2017,1,0.239
TGO,2018,1,0.212
TGO,2019,1,0.193
TGO,2020,1,0.233
TGO,2021,1,0.214
TGO,2022,1,0.216
TGO,2023,1,0.194
TGO,2024,1,0.167
TGO,2025,1,0.157
THA,1946,0,0.129
THA,1947,0,0.114
THA,1948,0,0.112
THA,1949,0,0.108
THA,1950,0,0.106
THA,1951,0,0.107
THA,1952,0,0.104
THA,1953,0,0.104
THA,1954,0,0.104
THA,1955,0,0.106
THA,1956,0,0.107
THA,1957,0,0.102
THA,1958,0,0.091
THA,1959,0,0.083
THA,1960,0,0.084
THA,1961,0,0.084
THA,1962,0,0.084
THA,1963,0,0.084
THA,1964,0,0.084
THA,1965,0,0.084
THA,1966,0,0.084
THA,1967,0,0.085
THA,1968,0,0.087
THA,1969,0,0.106
THA,1970,0,0.111
THA,1971,0,0.109
THA,1972,0,0.099
THA,1973,0,0.113
THA,1974,0,0.160
THA,1975,1,0.194
THA,1976,1,0.130
THA,1977,0,0.102
THA,1978,0,0.108
THA,1979,0,0.115
THA,1980,1,0.184
THA,1981,1,0.198
THA,1982,1,0.201
THA,1983,1,0.215
THA,1984,1,0.219
THA,1985,1,0.221
THA,1986,1,0.222
THA,1987,1,0.221
THA,1988,1,0.252
THA,1989,1,0.261
THA,1990,1,0.264
THA,1991,0,0.158
THA,1992,1,0.200
THA,1993,1,0.303
THA,1994,1,0.303
THA,1995,1,0.307
THA,1996,1,0.278
THA,1997,1,0.348
THA,1998,2,0.384
THA,1999,2,0.385
THA,2000,2,0.391
THA,2001,2,0.412
THA,2002,2,0.408
THA,2003,2,0.391
THA,2004,2,0.382
THA,2005,2,0.359
THA,2006,1,0.166
THA,2007,0,0.180
THA,2008,1,0.336
THA,2009,1,0.337
THA,2010,1,0.330
THA,2011,1,0.373
THA,2012,1,0.400
THA,2013,1,0.352
THA,2014,0,0.116
THA,2015,0,0.105
THA,2016,0,0.105
THA,2017,0,0.102
THA,2018,0,0.110
THA,2019,0,0.184
THA,2020,0,0.187
THA,2021,0,0.187
THA,2022,0,0.195
THA,2023,1,0.246
THA,2024,1,0.306
THA,2025,1,0.314
TJK,1946,0,0.015
TJK,1947,0,0.015
TJK,1948,0,0.015
TJK,1949,0,0.015
TJK,1950,0,0.015
TJK,1951,0,0.015
TJK,1952,0,0.015
TJK,1953,0,0.015
TJK,1954,0,0.021
TJK,1955,0,0.021
TJK,1956,0,0.022
TJK,1957,0,0.024
TJK,1958,0,0.024
TJK,1959,0,0.024
TJK,1960,0,0.024
TJK,1961,0,0.024
TJK,1962,0,0.023
TJK,1963,0,0.023
TJK,1964,0,0.023
TJK,1965,0,0.023
TJK,1966,0,0.023
TJK,1967,0,0.023
TJK,1968,0,0.023
TJK,1969,0,0.023
TJK,1970,0,0.024
TJK,1971,0,0.025
TJK,1972,0,0.025
TJK,1973,0,0.025
TJK,1974,0,0.025
TJK,1975,0,0.025
TJK,1976,0,0.025
TJK,1977,0,0.024
TJK,1978,0,0.024
TJK,1979,0,0.025
TJK,1980,0,0.028
TJK,1981,0,0.028
TJK,1982,0,0.028
TJK,1983,0,0.027
TJK,1984,0,0.027
TJK,1985,0,0.029
TJK,1986,0,0.037
TJK,1987,0,0.041
TJK,1988,0,0.043
TJK,1989,0,0.064
TJK,1990,1,0.123
TJK,1991,1,0.129
TJK,1992,1,0.077
TJK,1993,1,0.059
TJK,1994,1,0.054
TJK,1995,1,0.055
TJK,1996,1,0.056
TJK,1997,1,0.058
TJK,1998,1,0.066
TJK,1999,1,0.071
TJK,2000,1,0.083
TJK,2001,1,0.084
TJK,2002,1,0.080
TJK,2003,1,0.082
TJK,2004,1,0.080
TJK,2005,1,0.070
TJK,2006,1,0.069
TJK,2007,1,0.068
TJK,2008,1,0.068
TJK,2009,1,0.069
TJK,2010,1,0.063
TJK,2011,1,0.064
TJK,2012,1,0.062
TJK,2013,1,0.053
TJK,2014,1,0.052
TJK,2015,1,0.042
TJK,2016,1,0.039
TJK,2017,1,0.040
TJK,2018,1,0.044
TJK,2019,1,0.041
TJK,2020,1,0.041
TJK,2021,1,0.039
TJK,2022,1,0.036
TJK,2023,1,0.036
TJK,2024,1,0.041
TJK,2025,1,0.043
TKM,1946,0,0.015
TKM,1947,0,0.015
TKM,1948,0,0.015
TKM,1949,0,0.015
TKM,1950,0,0.015
TKM,1951,0,0.015
TKM,1952,0,0.015
TKM,1953,0,0.015
TKM,1954,0,0.021
TKM,1955,0,0.021
TKM,1956,0,0.022
TKM,1957,0,0.024
TKM,1958,0,0.024
TKM,1959,0,0.024
TKM,1960,0,0.024
TKM,1961,0,0.024
TKM,1962,0,0.023
TKM,1963,0,0.023
TKM,1964,0,0.023
TKM,1965,0,0.023
TKM,1966,0,0.023
TKM,1967,0,0.023
TKM,1968,0,0.023
TKM,1969,0,0.023
TKM,1970,0,0.024
TKM,1971,0,0.025
TKM,1972,0,0.025
TKM,1973,0,0.025
TKM,1974,0,0.025
TKM,1975,0,0.025
TKM,1976,0,0.025
TKM,1977,0,0.024
TKM,1978,0,0.024
TKM,1979,0,0.025
TKM,1980,0,0.028
TKM,1981,0,0.028
TKM,1982,0,0.028
TKM,1983,0,0.027
TKM,1984,0,0.027
TKM,1985,0,0.029
TKM,1986,0,0.037
TKM,1987,0,0.041
TKM,1988,0,0.043
TKM,1989,0,0.064
TKM,1990,0,
TKM,1991,0,0.043
TKM,1992,0,0.030
TKM,1993,0,0.028
TKM,1994,0,0.028
TKM,1995,0,0.028
TKM,1996,0,0.028
TKM,1997,0,0.024
TKM,1998,0,0.024
TKM,1999,0,0.024
TKM,2000,0,0.015
TKM,2001,0,0.014
TKM,2002,0,0.014
TKM,2003,0,0.014
TKM,2004,0,0.014
TKM,2005,0,0.015
TKM,2006,0,0.015
TKM,2007,0,0.023
TKM,2008,0,0.025
TKM,2009,0,0.023
TKM,2010,0,0.023
TKM,2011,0,0.023
TKM,2012,0,0.023
TKM,2013,0,0.024
TKM,2014,0,0.024
TKM,2015,0,0.024
TKM,2016,0,0.025
TKM,2017,0,0.027
TKM,2018,1,0.028
TKM,2019,1,0.035
TKM,2020,1,0.033
TKM,2021,1,0.033
TKM,2022,0,0.032
TKM,2023,0,0.034
TKM,2024,1,0.034
TKM,2025,1,0.034
TLS,1946,0,
TLS,1947,0,
TLS,1948,0,
TLS,1949,0,
TLS,1950,0,
TLS,1951,0,
TLS,1952,0,
TLS,1953,0,
TLS,1954,0,
TLS,1955,0,
TLS,1956,0,
TLS,1957,0,
TLS,1958,0,
TLS,1959,0,
TLS,1960,0,
TLS,1961,0,
TLS,1962,0,
TLS,1963,0,
TLS,1964,0,
TLS,1965,0,
TLS,1966,0,
TLS,1967,0,
TLS,1968,0,
TLS,1969,0,
TLS,1970,0,
TLS,1971,0,
TLS,1972,0,
TLS,1973,0,
TLS,1974,0,
TLS,1975,0,
TLS,1976,0,
TLS,1977,0,
TLS,1978,0,
TLS,1979,0,
TLS,1980,0,
TLS,1981,0,
TLS,1982,0,
TLS,1983,0,
TLS,1984,0,
TLS,1985,0,
TLS,1986,0,
TLS,1987,0,
TLS,1988,0,
TLS,1989,0,
TLS,1990,0,
TLS,1991,0,
TLS,1992,0,
TLS,1993,0,
TLS,1994,0,
TLS,1995,0,
TLS,1996,0,
TLS,1997,0,
TLS,1998,0,
TLS,1999,0,0.089
TLS,2000,0,0.183
TLS,2001,1,0.230
TLS,2002,2,0.417
TLS,2003,2,0.411
TLS,2004,2,0.411
TLS,2005,2,0.408
TLS,2006,2,0.405
TLS,2007,2,0.454
TLS,2008,2,0.460
TLS,2009,2,0.462
TLS,2010,2,0.478
TLS,2011,2,0.478
TLS,2012,2,0.495
TLS,2013,2,0.501
TLS,2014,2,0.471
TLS,2015,2,0.466
TLS,2016,2,0.460
TLS,2017,2,0.489
TLS,2018,2,0.502
TLS,2019,2,0.517
TLS,2020,2,0.492
TLS,2021,2,0.501
TLS,2022,2,0.516
TLS,2023,2,0.526
TLS,2024,2,0.545
TLS,2025,2,0.549
TTO,1946,0,0.261
TTO,1947,0,0.262
TTO,1948,0,0.262
TTO,1949,0,0.262
TTO,1950,0,0.270
TTO,1951,0,0.274
TTO,1952,0,0.273
TTO,1953,0,0.273
TTO,1954,0,0.273
TTO,1955,0,0.274
TTO,1956,1,0.289
TTO,1957,1,0.365
TTO,1958,1,0.365
TTO,1959,1,0.365
TTO,1960,1,0.373
TTO,1961,1,0.374
TTO,1962,2,0.442
TTO,1963,2,0.451
TTO,1964,2,0.455
TTO,1965,2,0.455
TTO,1966,2,0.458
TTO,1967,2,0.476
TTO,1968,2,0.475
TTO,1969,2,0.481
TTO,1970,2,0.484
TTO,1971,2,0.473
TTO,1972,2,0.468
TTO,1973,2,0.471
TTO,1974,2,0.471
TTO,1975,2,0.469
TTO,1976,2,0.500
TTO,1977,2,0.539
TTO,1978,2,0.548
TTO,1979,2,0.549
TTO,1980,2,0.561
TTO,1981,2,0.567
TTO,1982,2,0.572
TTO,1983,2,0.572
TTO,1984,2,0.574
TTO,1985,2,0.574
TTO,1986,2,0.586
TTO,1987,2,0.614
TTO,1988,2,0.614
TTO,1989,2,0.614
TTO,1990,2,0.617
TTO,1991,2,0.635
TTO,1992,2,0.644
TTO,1993,2,0.644
TTO,1994,2,0.645
TTO,1995,2,0.646
TTO,1996,2,0.646
TTO,1997,2,0.646
TTO,1998,2,0.646
TTO,1999,2,0.646
TTO,2000,2,0.660
TTO,2001,2,0.633
TTO,2002,2,0.643
TTO,2003,2,0.662
TTO,2004,2,0.662
TTO,2005,3,0.662
TTO,2006,3,0.665
TTO,2007,3,0.666
TTO,2008,3,0.684
TTO,2009,3,0.684
TTO,2010,3,0.686
TTO,2011,3,0.687
TTO,2012,3,0.687
TTO,2013,3,0.665
TTO,2014,3,0.662
TTO,2015,3,0.676
TTO,2016,3,0.676
TTO,2017,3,0.676
TTO,2018,3,0.670
TTO,2019,3,0.676
TTO,2020,3,0.672
TTO,2021,2,0.672
TTO,2022,3,0.661
TTO,2023,3,0.661
TTO,2024,3,0.653
TTO,2025,3,0.668
TUN,1946,0,0.033
TUN,1947,0,0.033
TUN,1948,0,0.033
TUN,1949,0,0.033
TUN,1950,0,0.033
TUN,1951,0,0.033
TUN,1952,0,0.033
TUN,1953,0,0.033
TUN,1954,0,0.034
TUN,1955,0,0.034
TUN,1956,0,0.066
TUN,1957,0,0.077
TUN,1958,0,0.103
TUN,1959,1,0.108
TUN,1960,1,0.146
TUN,1961,1,0.146
TUN,1962,1,0.148
TUN,1963,1,0.148
TUN,1964,1,0.150
TUN,1965,1,0.148
TUN,1966,1,0.148
TUN,1967,1,0.148
TUN,1968,1,0.148
TUN,1969,1,0.148
TUN,1970,1,0.148
TUN,1971,1,0.148
TUN,1972,1,0.148
TUN,1973,1,0.148
TUN,1974,1,0.148
TUN,1975,1,0.148
TUN,1976,1,0.150
TUN,1977,1,0.151
TUN,1978,1,0.151
TUN,1979,1,0.149
TUN,1980,1,0.157
TUN,1981,1,0.158
TUN,1982,1,0.158
TUN,1983,1,0.159
TUN,1984,1,0.159
TUN,1985,1,0.158
TUN,1986,1,0.158
TUN,1987,0,0.154
TUN,1988,0,0.076
TUN,1989,1,0.078
TUN,1990,1,0.092
TUN,1991,1,0.093
TUN,1992,1,0.093
TUN,1993,1,0.092
TUN,1994,1,0.091
TUN,1995,1,0.091
TUN,1996,1,0.091
TUN,1997,1,0.091
TUN,1998,1,0.091
TUN,1999,1,0.091
TUN,2000,1,0.092
TUN,2001,1,0.092
TUN,2002,1,0.091
TUN,2003,1,0.091
TUN,2004,1,0.091
TUN,2005,1,0.092
TUN,2006,1,0.095
TUN,2007,1,0.095
TUN,2008,1,0.095
TUN,2009,1,0.095
TUN,2010,1,0.103
TUN,2011,1,0.247
TUN,2012,2,0.642
TUN,2013,2,0.635
TUN,2014,2,0.632
TUN,2015,2,0.629
TUN,2016,2,0.626
TUN,2017,2,0.632
TUN,2018,2,0.633
TUN,2019,2,0.632
TUN,2020,2,0.623
TUN,2021,2,0.464
TUN,2022,1,0.196
TUN,2023,1,0.283
TUN,2024,1,0.271
TUN,2025,1,0.265
TUR,1946,1,0.137
TUR,1947,1,0.146
TUR,1948,1,0.147
TUR,1949,1,0.146
TUR,1950,1,0.188
TUR,1951,1,0.225
TUR,1952,1,0.225
TUR,1953,1,0.230
TUR,1954,1,0.230
TUR,1955,1,0.218
TUR,1956,1,0.203
TUR,1957,1,0.203
TUR,1958,1,0.200
TUR,1959,1,0.200
TUR,1960,0,0.133
TUR,1961,0,0.115
TUR,1962,0,0.231
TUR,1963,0,0.245
TUR,1964,0,0.252
TUR,1965,0,0.259
TUR,1966,2,0.363
TUR,1967,2,0.396
TUR,1968,2,0.396
TUR,1969,2,0.395
TUR,1970,2,0.369
TUR,1971,1,0.283
TUR,1972,1,0.291
TUR,1973,2,0.310
TUR,1974,2,0.380
TUR,1975,2,0.380
TUR,1976,2,0.383
TUR,1977,2,0.378
TUR,1978,2,0.376
TUR,1979,2,0.375
TUR,1980,1,0.196
TUR,1981,0,0.055
TUR,1982,0,0.061
TUR,1983,1,0.136
TUR,1984,1,0.282
TUR,1985,1,0.282
TUR,1986,1,0.283
TUR,1987,1,0.286
TUR,1988,1,0.321
TUR,1989,1,0.321
TUR,1990,2,0.348
TUR,1991,2,0.361
TUR,1992,2,0.369
TUR,1993,2,0.368
TUR,1994,2,0.371
TUR,1995,2,0.373
TUR,1996,2,0.382
TUR,1997,2,0.391
TUR,1998,2,0.389
TUR,1999,2,0.413
TUR,2000,2,0.425
TUR,2001,2,0.431
TUR,2002,2,0.487
TUR,2003,2,0.498
TUR,2004,2,0.502
TUR,2005,2,0.484
TUR,2006,2,0.483
TUR,2007,2,0.461
TUR,2008,2,0.411
TUR,2009,2,0.403
TUR,2010,2,0.360
TUR,2011,2,0.354
TUR,2012,2,0.346
TUR,2013,1,0.289
TUR,2014,1,0.252
TUR,2015,1,0.230
TUR,2016,1,0.143
TUR,2017,1,0.101
TUR,2018,1,0.104
TUR,2019,1,0.107
TUR,2020,1,0.115
TUR,2021,1,0.113
TUR,2022,1,0.110
TUR,2023,1,0.108
TUR,2024,1,0.109
TUR,2025,1,0.110
TWN,1946,0,0.031
TWN,1947,0,0.033
TWN,1948,0,0.032
TWN,1949,0,0.036
TWN,1950,0,0.051
TWN,1951,0,0.052
TWN,1952,0,0.054
TWN,1953,0,0.054
TWN,1954,0,0.056
TWN,1955,0,0.055
TWN,1956,0,0.055
TWN,1957,0,0.055
TWN,1958,0,0.055
TWN,1959,0,0.055
TWN,1960,0,0.060
TWN,1961,0,0.060
TWN,1962,0,0.061
TWN,1963,0,0.061
TWN,1964,0,0.062
TWN,1965,0,0.062
TWN,1966,0,0.062
TWN,1967,0,0.061
TWN,1968,0,0.061
TWN,1969,0,0.061
TWN,1970,0,0.069
TWN,1971,0,0.068
TWN,1972,0,0.067
TWN,1973,0,0.068
TWN,1974,0,0.070
TWN,1975,0,0.074
TWN,1976,0,0.080
TWN,1977,0,0.082
TWN,1978,0,0.078
TWN,1979,0,0.076
TWN,1980,0,0.087
TWN,1981,0,0.090
TWN,1982,0,0.098
TWN,1983,0,0.099
TWN,1984,0,0.103
TWN,1985,0,0.103
TWN,1986,0,0.117
TWN,1987,0,0.128
TWN,1988,0,0.169
TWN,1989,0,0.198
TWN,1990,0,0.226
TWN,1991,0,0.238
TWN,1992,0,0.259
TWN,1993,0,0.275
TWN,1994,0,0.277
TWN,1995,0,0.279
TWN,1996,2,0.389
TWN,1997,2,0.483
TWN,1998,2,0.493
TWN,1999,2,0.489
TWN,2000,3,0.674
TWN,2001,3,0.682
TWN,2002,3,0.687
TWN,2003,3,0.684
TWN,2004,3,0.677
TWN,2005,3,0.675
TWN,2006,3,0.679
TWN,2007,3,0.679
TWN,2008,3,0.685
TWN,2009,3,0.667
TWN,2010,3,0.668
TWN,2011,3,0.668
TWN,2012,3,0.676
TWN,2013,3,0.684
TWN,2014,3,0.685
TWN,2015,3,0.686
TWN,2016,3,0.727
TWN,2017,3,0.737
TWN,2018,3,0.739
TWN,2019,3,0.725
TWN,2020,3,0.719
TWN,2021,3,0.711
TWN,2022,3,0.729
TWN,2023,3,0.725
TWN,2024,3,0.707
TWN,2025,3,0.704
TZA,1946,0,0.090
TZA,1947,0,0.090
TZA,1948,0,0.090
TZA,1949,0,0.090
TZA,1950,0,0.090
TZA,1951,0,0.090
TZA,1952,0,0.090
TZA,1953,0,0.094
TZA,1954,0,0.093
TZA,1955,0,0.094
TZA,1956,0,0.094
TZA,1957,0,0.095
TZA,1958,0,0.102
TZA,1959,0,0.111
TZA,1960,0,0.117
TZA,1961,0,0.194
TZA,1962,1,0.245
TZA,1963,1,0.282
TZA,1964,1,0.279
TZA,1965,1,0.251
TZA,1966,1,0.242
TZA,1967,1,0.241
TZA,1968,1,0.240
TZA,1969,1,0.240
TZA,1970,1,0.239
TZA,1971,1,0.240
TZA,1972,1,0.238
TZA,1973,1,0.239
TZA,1974,1,0.239
TZA,1975,1,0.239
TZA,1976,1,0.239
TZA,1977,1,0.240
TZA,1978,1,0.240
TZA,1979,1,0.240
TZA,1980,1,0.240
TZA,1981,1,0.240
TZA,1982,1,0.242
TZA,1983,1,0.242
TZA,1984,1,0.242
TZA,1985,1,0.245
TZA,1986,1,0.249
TZA,1987,1,0.251
TZA,1988,1,0.251
TZA,1989,1,0.251
TZA,1990,1,0.270
TZA,1991,1,0.278
TZA,1992,1,0.331
TZA,1993,1,0.336
TZA,1994,1,0.345
TZA,1995,1,0.394
TZA,1996,1,0.403
TZA,1997,1,0.403
TZA,1998,1,0.403
TZA,1999,1,0.403
TZA,2000,1,0.396
TZA,2001,1,0.373
TZA,2002,1,0.373
TZA,2003,1,0.373
TZA,2004,1,0.373
TZA,2005,1,0.372
TZA,2006,1,0.395
TZA,2007,1,0.393
TZA,2008,1,0.396
TZA,2009,1,0.395
TZA,2010,1,0.397
TZA,2011,1,0.404
TZA,2012,1,0.401
TZA,2013,1,0.396
TZA,2014,1,0.394
TZA,2015,1,0.391
TZA,2016,1,0.355
TZA,2017,1,0.351
TZA,2018,1,0.331
TZA,2019,1,0.325
TZA,2020,1,0.330
TZA,2021,1,0.324
TZA,2022,1,0.347
TZA,2023,1,0.355
TZA,2024,1,0.357
TZA,2025,1,0.297
UGA,1946,0,0.100
UGA,1947,0,0.100
UGA,1948,0,0.100
UGA,1949,0,0.100
UGA,1950,0,0.100
UGA,1951,0,0.102
UGA,1952,0,0.106
UGA,1953,0,0.106
UGA,1954,0,0.107
UGA,1955,0,0.108
UGA,1956,0,0.112
UGA,1957,0,0.112
UGA,1958,0,0.130
UGA,1959,0,0.130
UGA,1960,0,0.133
UGA,1961,0,0.136
UGA,1962,0,0.159
UGA,1963,1,0.227
UGA,1964,1,0.225
UGA,1965,1,0.225
UGA,1966,0,0.149
UGA,1967,0,0.100
UGA,1968,0,0.103
UGA,1969,0,0.098
UGA,1970,0,0.096
UGA,1971,0,0.035
UGA,1972,0,0.021
UGA,1973,0,0.017
UGA,1974,0,0.017
UGA,1975,0,0.017
UGA,1976,0,0.017
UGA,1977,0,0.017
UGA,1978,0,0.017
UGA,1979,0,0.017
UGA,1980,1,0.043
UGA,1981,1,0.098
UGA,1982,1,0.097
UGA,1983,1,0.093
UGA,1984,1,0.093
UGA,1985,0,0.069
UGA,1986,0,0.107
UGA,1987,0,0.138
UGA,1988,0,0.140
UGA,1989,0,0.150
UGA,1990,1,0.161
UGA,1991,1,0.189
UGA,1992,1,0.190
UGA,1993,1,0.195
UGA,1994,0,0.206
UGA,1995,0,0.225
UGA,1996,1,0.241
UGA,1997,1,0.239
UGA,1998,1,0.239
UGA,1999,1,0.239
UGA,2000,1,0.236
UGA,2001,1,0.222
UGA,2002,1,0.214
UGA,2003,1,0.212
UGA,2004,1,0.216
UGA,2005,1,0.231
UGA,2006,1,0.243
UGA,2007,1,0.246
UGA,2008,1,0.243
UGA,2009,1,0.241
UGA,2010,1,0.238
UGA,2011,1,0.233
UGA,2012,1,0.232
UGA,2013,1,0.230
UGA,2014,1,0.226
UGA,2015,1,0.222
UGA,2016,1,0.205
UGA,2017,1,0.201
UGA,2018,1,0.194
UGA,2019,1,0.193
UGA,2020,1,0.192
UGA,2021,1,0.180
UGA,2022,1,0.185
UGA,2023,1,0.179
UGA,2024,1,0.168
UGA,2025,1,0.165
UKR,1946,0,0.015
UKR,1947,0,0.015
UKR,1948,0,0.015
UKR,1949,0,0.015
UKR,1950,0,0.015
UKR,1951,0,0.015
UKR,1952,0,0.015
UKR,1953,0,0.015
UKR,1954,0,0.021
UKR,1955,0,0.021
UKR,1956,0,0.022
UKR,1957,0,0.024
UKR,1958,0,0.024
UKR,1959,0,0.024
UKR,1960,0,0.024
UKR,1961,0,0.024
UKR,1962,0,0.023
UKR,1963,0,0.023
UKR,1964,0,0.023
UKR,1965,0,0.023
UKR,1966,0,0.023
UKR,1967,0,0.023
UKR,1968,0,0.023
UKR,1969,0,0.023
UKR,1970,0,0.024
UKR,1971,0,0.025
UKR,1972,0,0.025
UKR,1973,0,0.025
UKR,1974,0,0.025
UKR,1975,0,0.025
UKR,1976,0,0.025
UKR,1977,0,0.024
UKR,1978,0,0.024
UKR,1979,0,0.025
UKR,1980,0,0.028
UKR,1981,0,0.028
UKR,1982,0,0.028
UKR,1983,0,0.027
UKR,1984,0,0.027
UKR,1985,0,0.029
UKR,1986,0,0.037
UKR,1987,0,0.041
UKR,1988,0,0.043
UKR,1989,0,0.064
UKR,1990,0,0.227
UKR,1991,1,0.268
UKR,1992,1,0.326
UKR,1993,1,0.349
UKR,1994,2,0.351
UKR,1995,2,0.325
UKR,1996,2,0.319
UKR,1997,2,0.299
UKR,1998,1,0.257
UKR,1999,1,0.245
UKR,2000,1,0.229
UKR,2001,1,0.233
UKR,2002,1,0.245
UKR,2003,1,0.262
UKR,2004,1,0.271
UKR,2005,1,0.285
UKR,2006,2,0.376
UKR,2007,2,0.400
UKR,2008,2,0.394
UKR,2009,2,0.394
UKR,2010,1,0.264
UKR,2011,1,0.264
UKR,2012,1,0.260
UKR,2013,1,0.251
UKR,2014,1,0.215
UKR,2015,1,0.228
UKR,2016,1,0.240
UKR,2017,1,0.240
UKR,2018,1,0.244
UKR,2019,2,0.318
UKR,2020,2,0.325
UKR,2021,2,0.323
UKR,2022,1,0.235
UKR,2023,1,0.239
UKR,2024,1,0.230
UKR,2025,1,0.240
URY,1946,2,0.631
URY,1947,2,0.649
URY,1948,2,0.649
URY,1949,2,0.655
URY,1950,2,0.655
URY,1951,2,0.657
URY,1952,2,0.657
URY,1953,2,0.661
URY,1954,2,0.661
URY,1955,2,0.662
URY,1956,2,0.669
URY,1957,2,0.669
URY,1958,2,0.669
URY,1959,2,0.665
URY,1960,2,0.664
URY,1961,2,0.664
URY,1962,2,0.664
URY,1963,2,0.649
URY,1964,2,0.643
URY,1965,2,0.641
URY,1966,2,0.646
URY,1967,2,0.630
URY,1968,2,0.492
URY,1969,2,0.483
URY,1970,2,0.440
URY,1971,2,0.411
URY,1972,1,0.337
URY,1973,1,0.061
URY,1974,0,0.044
URY,1975,0,0.044
URY,1976,0,0.043
URY,1977,0,0.042
URY,1978,0,0.042
URY,1979,0,0.042
URY,1980,0,0.045
URY,1981,0,0.045
URY,1982,0,0.046
URY,1983,0,0.046
URY,1984,0,0.054
URY,1985,3,0.573
URY,1986,3,0.700
URY,1987,3,0.726
URY,1988,3,0.726
URY,1989,3,0.727
URY,1990,3,0.760
URY,1991,3,0.762
URY,1992,3,0.762
URY,1993,3,0.762
URY,1994,3,0.761
URY,1995,3,0.794
URY,1996,3,0.796
URY,1997,3,0.795
URY,1998,3,0.804
URY,1999,3,0.802
URY,2000,3,0.797
URY,2001,3,0.802
URY,2002,3,0.802
URY,2003,3,0.790
URY,2004,3,0.808
URY,2005,3,0.819
URY,2006,3,0.823
URY,2007,3,0.823
URY,2008,3,0.822
URY,2009,3,0.825
URY,2010,3,0.847
URY,2011,3,0.847
URY,2012,3,0.847
URY,2013,3,0.843
URY,2014,3,0.843
URY,2015,3,0.832
URY,2016,3,0.832
URY,2017,3,0.828
URY,2018,3,0.836
URY,2019,3,0.836
URY,2020,3,0.808
URY,2021,3,0.789
URY,2022,3,0.747
URY,2023,3,0.756
URY,2024,3,0.768
URY,2025,3,0.790
USA,1946,2,0.506
USA,1947,2,0.517
USA,1948,2,0.510
USA,1949,2,0.496
USA,1950,2,0.502
USA,1951,2,0.522
USA,1952,2,0.522
USA,1953,2,0.515
USA,1954,2,0.516
USA,1955,2,0.511
USA,1956,2,0.517
USA,1957,2,0.521
USA,1958,2,0.527
USA,1959,2,0.527
USA,1960,2,0.544
USA,1961,2,0.559
USA,1962,2,0.560
USA,1963,2,0.570
USA,1964,2,0.572
USA,1965,2,0.570
USA,1966,2,0.594
USA,1967,2,0.602
USA,1968,2,0.602
USA,1969,3,0.607
USA,1970,3,0.639
USA,1971,3,0.646
USA,1972,3,0.659
USA,1973,3,0.689
USA,1974,3,0.696
USA,1975,3,0.716
USA,1976,3,0.726
USA,1977,3,0.765
USA,1978,3,0.768
USA,1979,3,0.767
USA,1980,3,0.778
USA,1981,3,0.790
USA,1982,3,0.791
USA,1983,3,0.795
USA,1984,3,0.794
USA,1985,3,0.787
USA,1986,3,0.792
USA,1987,3,0.798
USA,1988,3,0.797
USA,1989,3,0.794
USA,1990,3,0.800
USA,1991,3,0.805
USA,1992,3,0.809
USA,1993,3,0.805
USA,1994,3,0.806
USA,1995,3,0.808
USA,1996,3,0.808
USA,1997,3,0.811
USA,1998,3,0.810
USA,1999,3,0.808
USA,2000,3,0.808
USA,2001,3,0.769
USA,2002,3,0.769
USA,2003,3,0.798
USA,2004,3,0.799
USA,2005,3,0.794
USA,2006,3,0.801
USA,2007,3,0.840
USA,2008,3,0.845
USA,2009,3,0.848
USA,2010,3,0.848
USA,2011,3,0.845
USA,2012,3,0.842
USA,2013,3,0.852
USA,2014,3,0.848
USA,2015,3,0.848
USA,2016,3,0.830
USA,2017,3,0.749
USA,2018,3,0.739
USA,2019,3,0.740
USA,2020,3,0.734
USA,2021,3,0.756
USA,2022,3,0.769
USA,2023,3,0.789
USA,2024,3,0.751
USA,2025,2,0.571
UZB,1946,0,0.015
UZB,1947,0,0.015
UZB,1948,0,0.015
UZB,1949,0,0.015
UZB,1950,0,0.015
UZB,1951,0,0.015
